udise_code,school_name,state_code,state,district_code,district,block_code,block,village_or_ward,cluster,category,management,school_type,location,status,pincode,latitude,longitude,pulled_at,schoolId,schoolStatus,schoolStatusName,schIdMerged,schMergedYear,isNewCY,isOperational2018To19,isOperational2019To20,isOperational2020To21,isOperational2021To22,isOperational2022To23,classFrm,classTo,schCategoryId,schMgmtId,schMgmtDesc,schMgmtDescSt,schBroadMgmtId,schmgmtParentId,schType,schTypeDesc,schLocRuralUrban,address,email,villWardCd,villageId,clusterCd,clusterId,lgdStateId,lgdblockId,lgdblockName,lgdpanchayatId,lgdvillageId,lgdvillName,lgdvillpanchayatName,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,sessionYear,yearId,lastmodifiedTime,keyFlag,stateId,districtId,blockId,coord_source,coord_pulled_at
01020504803,HIGHER SECONDARY SCHOOL ZALOORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,ZALOORA,C8 SAGIPORA,Pr. with Up.Pr. Sec. and H.Sec.,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003540,0,Operational,,,2,50,0,0,50,0,1,12,3,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HSS Zaloora Zaingair,hszaloora2018[at]gmail[dot]com,010205048,1007961,0102050008,1001071,1,7018,Tujjar Sharief,242039,2176,Zaloora,Zaloora B,,,,,2026-27,13,2025-03-03 12:19:41.123,,101,1002,10171,kys_by_year,2026-09-04T23:17:37+00:00
01021100804,HIGHER SECONDERY SCHOOL HARDSHOORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,HARDUSHOORA,MS Hard Shoora,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193404,34.0791,74.4917,2026-09-02T17:02:56,1003900,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HARDUSHOORA KUNZER BARAMULLA,hsshardushoora22[at]gmail[dot]com,010211008,1008436,0102110001,1001123,1,7019,Wailoo,241826,931664,Hard Shoora,Hard Shoora,,,,,2026-27,13,2026-01-25 21:31:36.837,,101,1002,10175,kys_by_year,2026-09-04T23:17:38+00:00
01021106507,HIGHER SECONDERY SCHOOL KUNZAR,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,KUNZER,MS KUNZER,Secondary with Higher Secondary,Department of Education,3-Co-educational,Urban,Operational,193404,34.0778,74.4835,2026-09-02T17:02:56,1004011,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,KUNZER KUNZER BARAMULLA,hsskunzer[at]gmail[dot]com,010211065,1008484,0102110007,1001129,1,0,,,,,,248153,Municipal Committee Kunzer-Municipality,10042,Kunzer (NAC) - Ward No.1,2026-27,13,2026-01-25 22:17:04.171,,101,1002,10175,kys_by_year,2026-09-04T23:17:38+00:00
01021105503,HIGHER SECONDERY SCHOOL LALPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,LALPORA,MS Mongloora,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193404,34.0791,74.4917,2026-09-02T17:02:56,1003990,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Lalpora Kunzer Baramulla,hsslalporakunzer[at]gmail[dot]com,010211055,1008476,0102110008,1001130,1,7011,Lalpora,241844,2697,Lalpora,Lalpora B,,,,,2026-27,13,2026-01-25 22:07:26.33,,101,1002,10175,kys_by_year,2026-09-04T23:17:38+00:00
01021106704,HIGHER SECONDERY SCHOOLTARHAMA,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,TARHAMA,MS Ganie Mohalla HARDU ABOORA,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193404,34.073,74.543,2026-09-02T17:02:56,1004014,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,TARHAMA KARHAMA BARAMULLA,ghsstarhama[at]gmail[dot]com,010211067,1008486,0102110005,1001127,1,7008,Hardaboora,241816,2406,Tarhama,Tarahama,,,,,2026-27,13,2026-01-25 22:15:57.123,,101,1002,10175,kys_by_year,2026-09-04T23:17:39+00:00
01022101716,HIGHER SECONDRY SCHOOL NAMBLA,01,JAMMU & KASHMIR,0102,BARAMULLA,010221,URI,NAMBLA,HS NAMBLA,Up. Pr. Secondary and Higher Sec,Department of Education,3-Co-educational,Rural,Operational,193123,34.0705,74.1057,2026-09-02T17:02:56,1005098,0,Operational,,,2,50,0,0,50,0,6,12,5,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"GOVT HIGHER SECONDERY SCHOOL NAMBLA, URI",zeouri2015[at]gmail[dot]com,010221017,1008010,0102210008,1001035,1,34,Uri,242014,2548,Nambla,Nambla B,,,,,2026-27,13,2026-01-30 12:29:05.827,,101,1002,10183,kys_by_year,2026-09-04T23:17:39+00:00
01022102324,HIGHER SECONDRY URI,01,JAMMU & KASHMIR,0102,BARAMULLA,010221,URI,URI TOWN,BMS URI,Secondary with Higher Secondary,Department of Education,1-Boys,Urban,Operational,193123,34.0781,74.055,2026-09-02T17:02:56,1005130,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,1,1-Boys,2,Main Uri Tehsil Uri District Baramulla,bhssuri[at]gmail[dot]com,010221023,1008233,0102210003,1001030,1,0,,,,,,248152,Municipal Committee Uri-Municipality,10040,Uri (NAC) - Ward No.3,2026-27,13,2026-01-30 12:29:19.403,,101,1002,10183,kys_by_year,2026-09-04T23:17:39+00:00
01021203803,HIGHLAND PUBLIC SCHOOL SDPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,SERU DANGERPORA,BMS NEHALPORA,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193121,34.1607,74.5545,2026-09-02T17:02:56,1004118,0,Operational,,,2,50,0,0,50,0,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,serudangerpora pattan ,Anr6906[at]gmail[dot]com,010212038,1008755,0102120005,1000966,1,27,Pattan,241866,2379,Sero Gowa Dangerpora,Dangerpora,,,,,2026-27,13,2026-01-28 14:15:16.687,,101,1002,10176,kys_by_year,2026-09-04T23:17:40+00:00
01021503102,HIGH SCHOOL ACHABAL,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,ACHABAL,ACHABAL,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193201,34.2735,74.404,2026-09-02T17:02:56,1004419,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Achabal Rafiabad Baramulla,achabalhighschool125[at]gmail[dot]com,010215031,1007155,0102150011,1000987,1,7012,Nadihal,241903,2309,Achha Bal,Achabal-A,,,,,2026-27,13,2026-01-22 20:07:14.488,,101,1002,10178,kys_by_year,2026-09-04T23:17:40+00:00
01020401702,HIGH SCHOOL AHANGER MOHALLA LACHIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,LACHIPORA,MS GAWAS,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193122,34.1725,74.0831,2026-09-02T17:02:56,1003310,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Lachipora Boniyar Uri,gsslachipora[at]gmail[dot]com,010204017,1008697,0102040005,1001058,1,7006,Bijhama,241785,2557,Sheer Wanipora,Lachipora B,,,,,2026-27,13,2026-01-28 13:43:49.032,,101,1002,10170,kys_by_year,2026-09-04T23:17:40+00:00
01021800901,HIGH SCHOOL AMARGARH,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,AMARGARH,HS AMARGRAH,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193201,34.2532,74.4578,2026-09-02T17:02:56,1004751,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,AMARGRAH SOPORE BARAMULLA,hsamargarh22[at]gmail[dot]com,010218009,1007301,0102180003,1001102,1,7016,Sangrama,241943,2233,Amargarh,Amargrah,,,,,2026-27,13,2025-03-02 23:42:07.882,,101,1002,10181,kys_by_year,2026-09-04T23:17:41+00:00
01021303105,HIGH SCHOOL ANDERGAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,ANDERGAM,HAMRAY,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.2081,74.5266,2026-09-02T17:02:56,1004293,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,ANDERGAM PATTAN BARAMULLA,bhsandergam44065[at]gmail[dot]com,010213031,1006887,0102130009,1000961,1,27,Pattan,241875,2320,Andergam,Indergam,,,,,2026-27,13,2026-01-25 13:07:08.493,,101,1002,10177,kys_by_year,2026-09-04T23:17:41+00:00
01021500705,HIGH SCHOOL BALHAMA,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,BALHAMA NARIBAL,PANZLLA,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193301,34.266991,74.262572,2026-09-02T17:02:56,1004359,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Govt.High School Balhama Rafiabad,hmhsbalhama[at]gmail[dot]com,010215007,1007133,0102150003,1000980,1,29,Rohama,241898,2286,Balham Thankanpora,Balhama,,,,,2026-27,13,2026-01-22 19:41:18.108,,101,1002,10178,kys_by_year,2026-09-04T23:17:41+00:00
01022101110,HIGH SCHOOL BALKOTE,01,JAMMU & KASHMIR,0102,BARAMULLA,010221,URI,BALKOTE,HS BALKOTE,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193123,34.0538,74.0771,2026-09-02T17:02:56,1005061,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,balkote uri baramulla uri,hsbalkoteuri1[at]gmail[dot]com,010221011,1008929,0102210005,1001032,1,34,Uri,242011,2544,Balkote,Balkote,,,,,2026-27,13,2026-01-30 12:17:33.267,,101,1002,10183,kys_by_year,2026-09-04T23:17:42+00:00
01020300601,HIGH SCHOOL BANALI,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,BANALI,(C2) BANALI,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193122,34.0945,74.2074,2026-09-02T17:02:56,1003151,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Banali Boniyar Baramulla,hsbanali601[at]gmail[dot]com,010203006,1008537,0102030002,1001133,1,23,Boniyar,241809,2593,Banali,Banali,,,,,2026-27,13,2026-01-27 19:26:45.72,,101,1002,10169,kys_by_year,2026-09-04T23:17:42+00:00
01022300702,HIGH SCHOOL BANDI BALA,01,JAMMU & KASHMIR,0102,BARAMULLA,010223,CHANDOOSA,BANDI BALA,MS DOADBUGH,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193101,34.1005,74.3752,2026-09-02T17:02:56,1005306,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,bandibala p/o- Sultanpora,hsbandibala[at]gmail[dot]com,010223007,1008276,0102230003,1001048,1,35,Wagoora,242431,2501,Bandi Bala,Bandi Bala,,,,,2026-27,13,2026-08-24 11:42:28.644,,101,1002,10185,kys_by_year,2026-09-04T23:17:42+00:00
01020300901,HIGH SCHOOL BERNATE,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,BERNATE,(C3) BERNATE,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193122,34.1282,74.2013,2026-09-02T17:02:56,1003162,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Bernate Boniyar Baramulla,Hs.bernate786[at]gmail[dot]com,010203009,1008540,0102030003,1001134,1,23,Boniyar,241806,2586,Bernate,Barnate,,,,,2026-27,13,2026-01-27 19:31:46.067,,101,1002,10169,kys_by_year,2026-09-04T23:17:43+00:00
01020301602,HIGH SCHOOL BIMYAR,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,BIMYAR,(C5) BIMYAR,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193122,34.1551,74.2021,2026-09-02T17:02:56,1003185,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Bimyar Boniyar Baramulla,govthsbimyar1602[at]gmail[dot]com,010203016,1008564,0102030005,1001136,1,7014,Noorkah,288805,2562,Bimyar,Bimyar A,,,,,2026-27,13,2026-01-27 19:42:12.964,,101,1002,10169,kys_by_year,2026-09-04T23:17:43+00:00
01021500501,HIGH SCHOOL BRAMAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,BRAMAN,SAILKOTE,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193301,34.2444,74.2661,2026-09-02T17:02:56,1004349,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,High School Braman Rafiabad,headmasterhsbraman501[at]gmail[dot]com,010215005,1007131,0102150001,1000978,1,29,Rohama,241895,2291,Braman,Braman,,,,,2026-27,13,2025-03-03 12:02:42.569,,101,1002,10178,kys_by_year,2026-09-04T23:17:43+00:00
01022001601,HIGH SCHOOL BUDERKOTE,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,BADERKOTE,MS CHANDIL,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193401,34.041212,74.45379,2026-09-02T17:02:56,1004918,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,BADERKOTE TANGMARG BARAMULLA,gghsbuderkote[at]gmail[dot]com,010220016,1007958,0102200004,1001021,1,7007,Chandil Wangam,241985,2696,Buderkote,Buderkote,,,,,2026-27,13,2026-01-30 21:04:38.553,,101,1002,10182,kys_by_year,2026-09-04T23:17:44+00:00
01021000801,HIGH SCHOOL BUSGRAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,BUSGRAN,C3 MS BUSGRAN,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193123,34.115336,74.001183,2026-09-02T17:02:56,1003817,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"BUSGRAN, URI, BARAMULLA",hsbasgran1953[at]gmail[dot]com,010210008,1008408,0102100003,1001093,1,7015,Paranpeela,242007,2510,Busgran,Dachi,,,,,2026-27,13,2026-08-01 13:39:12.402,,101,1002,10174,kys_by_year,2026-09-04T23:17:44+00:00
01022001401,HIGH SCHOOL CHANDIL WANIGAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,WANIGAM,MS CHANDIL,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193402,34.05551,74.484617,2026-09-02T17:02:56,1004911,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,WANIGAM TANGMARG BARAMULLA,hswanigam2018[at]gmail[dot]com,010220014,1007258,0102200004,1001021,1,7007,Chandil Wangam,241984,936685,Wanigam,Chandil Wanigam,,,,,2026-27,13,2026-01-30 20:57:37.194,,101,1002,10182,kys_by_year,2026-09-04T23:17:44+00:00
01021801201,HIGH SCHOOL CHOORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,CHOORA,MS MUQAM,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193201,34.2462,74.5065,2026-09-02T17:02:56,1004758,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,CHOORA SOPORE BARAMULLA,ghschoora201[at]gmail[dot]com,010218012,1007304,0102180008,1001107,1,7016,Sangrama,241947,2226,Chooro,Putkha Muqam,,,,,2026-27,13,2026-01-30 16:41:47.685,,101,1002,10181,kys_by_year,2026-09-04T23:17:45+00:00
01022000401,HIGH SCHOOL CHOUNTIPATHRI,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,CHONTIPATHERI,GMS FEROZPORA,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193402,34.0606,74.4269,2026-09-02T17:02:56,1004884,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,CHOUNTIPATHRI BABARESHI TANGMARG,GOVTHIGHSCHOOLCHOUNTIPATHRI123[at]GMAIL[dot]COM,010220004,1007249,0102200001,1001018,1,33,Tangmarag,241958,2630,Hajibal,Baba Reshi Chintipathri,,,,,2026-27,13,2026-02-07 19:25:58.403,,101,1002,10182,kys_by_year,2026-09-04T23:17:45+00:00
01022301301,HIGH SCHOOL DANDMOHA,01,JAMMU & KASHMIR,0102,BARAMULLA,010223,CHANDOOSA,DANDMOHA,M.S DANDMOAH,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193101,34.1138,74.3916,2026-09-02T17:02:56,1005332,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Dandmoha Zone Chandoosa,hsdandmoha[at]gmail[dot]com,010223013,1008719,0102230001,1001064,1,35,Wagoora,242430,2493,Dandmoh,Dandmooh,,,,,2026-27,13,2026-08-24 11:51:42.212,,101,1002,10185,kys_by_year,2026-09-04T23:17:45+00:00
01021001901,HIGH SCHOOL DARDKOTE,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,DARDKOTE,C7 HS DARDKOTE,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193123,34.117705,73.985758,2026-09-02T17:02:56,1003860,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"DARDKOTE, URI, BARAMULLA",highschooldardkote786[at]gmail[dot]com,010210019,1007794,0102100007,1001097,1,7015,Paranpeela,241990,2529,Dardkote,Dardkote,,,,,2026-27,13,2026-08-01 13:13:42.951,,101,1002,10174,kys_by_year,2026-09-04T23:17:46+00:00
01021104901,HIGH SCHOOL DEV BUGH,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,DEVBUGH,MS KUNZER,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193404,34.0793,74.4908,2026-09-02T17:02:56,1003964,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,DEVBUGH KUNZER BARAMULLA,govthighschooldevbugh[at]gmail[dot]com,010211049,1008470,0102110007,1001129,1,26,Kunzer,241838,2647,Devbugh,Devbugh,,,,,2026-27,13,2026-01-25 21:57:34.314,,101,1002,10175,kys_by_year,2026-09-04T23:17:46+00:00
01021105401,HIGH SCHOOL DOBIWAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,DOBIWAN,MS Mongloora,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193402,34.07,74.4917,2026-09-02T17:02:56,1003984,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Dhobiwan Kunzar Tangmarg Baramulla,ghsdobiwan2017[at]gmail[dot]com,010211054,1008475,0102110008,1001130,1,7011,Lalpora,288835,2698,Dohobiwan,Dhobiwan,,,,,2026-27,13,2026-01-25 22:09:55.45,,101,1002,10175,kys_by_year,2026-09-04T23:17:46+00:00
01022000304,HIGH SCHOOL FEROZPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,FEROZPORA,GMS FEROZPORA,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193402,34.056526,74.429118,2026-09-02T17:02:56,1004875,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,FEROZPORA TANGMARG BARAMULLA,HSFEROZPORA[at]GMAIL[dot]COM,010220003,1007248,0102200001,1001018,1,33,Tangmarag,241964,2672,Feroz Pora,Ferozpora -A,,,,,2026-27,13,2026-01-30 20:00:57.401,,101,1002,10182,kys_by_year,2026-09-04T23:17:47+00:00
01022007702,HIGH SCHOOL GOGALDARA,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,GOGALDARA,MS CHANDIL,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193411,34.021121,74.474621,2026-09-02T17:02:56,1005019,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,GOGALDARA TANGMARG BARAMULLA,GHSGOGALDARA0018[at]GMAIL[dot]COM,010220077,1000007,0102200004,1001021,1,7007,Chandil Wangam,241983,2694,Gogaldara,Gogaldara,,,,,2026-27,13,2026-01-30 22:12:46.715,,101,1002,10182,kys_by_year,2026-09-04T23:17:47+00:00
01021001205,HIGH SCHOOL GOHALLAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,GOHALLAN,C5 HS GOHALLAN,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193123,34.05485,74.006013,2026-09-02T17:02:56,1003836,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"GOHALLAN, URI, BARAMULLA",govtbhsgohallan[at]gmail[dot]com,010210012,1008412,0102100005,1001095,1,7015,Paranpeela,242016,2535,Gohalan,Gohallan,,,,,2026-27,13,2026-08-01 13:24:25.506,,101,1002,10174,kys_by_year,2026-09-04T23:17:47+00:00
01020503005,HIGH SCHOOL GORIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,GORIPORA,C6 BOMAI,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193201,34.35,74.435,2026-09-02T17:02:56,1003495,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,GORIPORA BOMAI ZAINGAIR,hsgoripora2014[at]gmail[dot]com,010205030,1008310,0102050006,1001069,1,7018,Tujjar Sharief,242044,2197,Goripora Darpora,Goripiora,,,,,2026-27,13,2025-03-03 11:55:43.928,,101,1002,10171,kys_by_year,2026-09-04T23:17:48+00:00
01021002201,HIGH SCHOOL GOWALTA,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,GOWALTA,C8 MS UROOSA,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193123,34.089,73.9257,2026-09-02T17:02:56,1003878,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"GOWALTA, URI, BARAMULLA",gowaltabhs[at]gmail[dot]com,010210022,1008418,0102100008,1001098,1,7015,Paranpeela,241987,2525,Gowaltha,Gawalta,,,,,2026-27,13,2026-08-01 12:46:58.076,,101,1002,10174,kys_by_year,2026-09-04T23:17:48+00:00
01021302701,HIGH SCHOOL HAMMRAY,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,HAMRAY,HAMRAY,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.212,74.51,2026-09-02T17:02:56,1004277,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HAMRAY PATTAN BARAMULLA,highschoolhamray[at]gmail[dot]com,010213027,1008792,0102130009,1000961,1,27,Pattan,241874,2319,Hamrey,Hamray,,,,,2026-27,13,2026-01-25 13:01:57.059,,101,1002,10177,kys_by_year,2026-09-04T23:17:48+00:00
01022003401,HIGH SCHOOL HARDU MADAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,HARDU MADAM,MS KHAMINDERPORA,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193402,34.209274,74.5055,2026-09-02T17:02:56,1004961,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HARDU MADAM TANGMARG KMR,Ghshardumadam3401[at]gmail[dot]com,010220034,1007277,0102200010,1001027,1,33,Tangmarag,241959,2664,Hardu Madam,Hard Madam,,,,,2026-27,13,2026-01-30 21:39:12.508,,101,1002,10182,kys_by_year,2026-09-04T23:17:49+00:00
01020502501,HIGH SCHOOL HARWAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,HARWAN,C5 GMS TUJAR,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003463,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HS Harwan Bomai Zaingair ,ghsharwan2020[at]gmail[dot]com,010205025,1008305,0102050005,1001068,1,7018,Tujjar Sharief,242020,2177,Harwan,Harwan,,,,,2026-27,13,2026-01-25 17:27:27.521,,101,1002,10171,kys_by_year,2026-09-04T23:17:49+00:00
01021603001,HIGH SCHOOL HUDPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),HUDPORA,HS Hudpora,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193103,34.1725,74.4098,2026-09-02T17:02:56,1004534,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HUDIPORA WAHDATPORA SINGHPORA KALAN BARAMULLA,HEADMASTERHSHDP[at]GMAIL[dot]COM,010216030,1008509,0102160003,1000998,1,22,Baramulla,242441,936665,Hudpora,Hudpora,,,,,2026-27,13,2026-01-27 19:52:08.615,,101,1002,10179,kys_by_year,2026-09-04T23:17:49+00:00
01021002101,HIGH SCHOOL ISHAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,ISHAM,C8 MS UROOSA,Upper Pr. and Secondary,Department of Education,3-Co-educational,Rural,Operational,193123,34.098553,73.949024,2026-09-02T17:02:56,1003873,0,Operational,,,2,50,0,0,50,0,6,10,7,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"ISHAM, URI, BARAMULLA",hsisham4[at]gmail[dot]com,010210021,1008099,0102100008,1001098,1,34,Uri,241988,2527,Isham,Ishem,,,,,2026-27,13,2026-08-01 12:50:42.125,,101,1002,10174,kys_by_year,2026-09-04T23:17:50+00:00
01022204701,HIGH SCHOOL KAKOWTHAL,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,KAKOWTHAL,KAKOTHAL,Pr. Up Pr. and Secondary Only,Department of Education,3-Co-educational,Rural,Operational,193108,34.1274,74.421,2026-09-02T17:02:56,1005260,0,Operational,,,2,50,0,0,50,0,1,10,6,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,KAKOTHAL KREERI ZONE WAGOORA,hskakothal49[at]gmail[dot]com,010222047,1008526,0102220012,1001046,1,35,Wagoora,242445,2491,Kakothal,Kakovthal A,,,,,2026-27,13,2026-01-22 21:08:10.932,,101,1002,10184,kys_by_year,2026-09-04T23:17:50+00:00
